Timestamp,Package_Temp(°C),Core0_Temp(°C),Core1_Temp(°C),Core2_Temp(°C),Core3_Temp(°C),Core4_Temp(°C),Core5_Temp(°C),Core6_Temp(°C),Core7_Temp(°C),Fan_Speed(RPM),task_level,normalized_task
2025-07-31 12:47:45,65.0,64.0,62.0,65.0,65.0,64.0,63.0,64.0,62.0,1014,25.15,0.27026696056820965
2025-07-31 12:47:47,64.0,64.0,61.0,63.0,62.0,64.0,62.0,63.0,62.0,1015,32.25,0.3572128337007103
2025-07-31 12:47:48,65.0,64.0,63.0,65.0,64.0,65.0,63.0,64.0,63.0,1013,39.6,0.4472201812392849
2025-07-31 12:47:49,65.0,63.0,62.0,64.0,64.0,64.0,63.0,65.0,62.0,1015,20.65,0.2151604212588783
2025-07-31 12:47:50,64.0,63.0,61.0,64.0,63.0,64.0,63.0,64.0,62.0,1016,28.75,0.31435219201567477
2025-07-31 12:47:51,65.0,63.0,62.0,65.0,64.0,65.0,63.0,64.0,62.0,1013,24.78,0.26573597844722024
2025-07-31 12:47:52,80.0,79.0,75.0,80.0,78.0,79.0,78.0,79.0,77.0,1015,24.85,0.26659319128092096
2025-07-31 12:47:53,62.0,62.0,60.0,62.0,61.0,62.0,60.0,61.0,60.0,1015,28.84,0.31545432280186136
2025-07-31 12:47:54,76.0,75.0,71.0,76.0,74.0,76.0,74.0,73.0,73.0,1015,38.88,0.4384031349497919
2025-07-31 12:47:55,74.0,72.0,68.0,73.0,72.0,74.0,71.0,72.0,71.0,1015,29.85,0.32782267940240023
2025-07-31 12:47:56,63.0,62.0,61.0,62.0,61.0,63.0,61.0,62.0,61.0,1016,30.41,0.33468038207200584
2025-07-31 12:47:57,64.0,63.0,61.0,64.0,63.0,64.0,62.0,64.0,63.0,1016,18.97,0.19458731325006123
2025-07-31 12:47:58,64.0,63.0,61.0,63.0,62.0,64.0,61.0,62.0,61.0,1014,42.19,0.4789370560862111
2025-07-31 12:47:59,80.0,73.0,68.0,75.0,73.0,80.0,75.0,72.0,74.0,1014,27.16,0.2948812147930443
2025-07-31 12:48:00,66.0,64.0,63.0,65.0,64.0,66.0,64.0,64.0,64.0,1014,25.3,0.27210384521185405
2025-07-31 12:48:01,87.0,87.0,72.0,75.0,71.0,71.0,72.0,72.0,73.0,1012,24.58,0.263286798922361
2025-07-31 12:48:02,68.0,67.0,64.0,68.0,66.0,68.0,66.0,68.0,66.0,1013,40.78,0.461670340435954
2025-07-31 12:48:03,64.0,64.0,61.0,64.0,63.0,64.0,62.0,64.0,63.0,1017,24.78,0.26573597844722024
2025-07-31 12:48:04,68.0,67.0,64.0,68.0,66.0,68.0,66.0,69.0,66.0,1013,28.6,0.3125153073720304
2025-07-31 12:48:05,68.0,67.0,64.0,68.0,68.0,68.0,67.0,68.0,68.0,1014,25.09,0.2695322067107519
2025-07-31 12:48:06,64.0,62.0,62.0,63.0,62.0,64.0,62.0,62.0,61.0,1017,32.47,0.3599069311780554
2025-07-31 12:48:07,78.0,75.0,72.0,78.0,75.0,78.0,76.0,75.0,75.0,1015,33.38,0.37105069801616464
2025-07-31 12:48:08,63.0,63.0,61.0,63.0,62.0,63.0,62.0,63.0,62.0,1017,33.56,0.3732549595885379
2025-07-31 12:48:09,67.0,66.0,64.0,67.0,66.0,67.0,67.0,66.0,65.0,1013,28.35,0.30945383296595647
2025-07-31 12:48:10,64.0,62.0,61.0,62.0,62.0,63.0,61.0,63.0,61.0,1016,31.33,0.34594660788635806
2025-07-31 12:48:11,64.0,63.0,60.0,63.0,63.0,64.0,63.0,63.0,63.0,1017,24.97,0.2680626989958364
2025-07-31 12:48:12,62.0,62.0,60.0,62.0,61.0,62.0,61.0,62.0,60.0,1017,41.77,0.47379377908400694
2025-07-31 12:48:13,80.0,73.0,71.0,76.0,73.0,80.0,76.0,78.0,73.0,1014,25.81,0.2783492530002449
2025-07-31 12:48:14,63.0,63.0,61.0,62.0,63.0,63.0,61.0,63.0,61.0,1016,24.28,0.2596130296350723
2025-07-31 12:48:15,80.0,80.0,77.0,72.0,79.0,80.0,71.0,73.0,69.0,1017,35.52,0.3972569189321578
2025-07-31 12:48:16,62.0,62.0,60.0,62.0,61.0,62.0,60.0,61.0,61.0,1018,37.21,0.4179524859172178
2025-07-31 12:48:17,76.0,75.0,71.0,76.0,74.0,76.0,75.0,74.0,73.0,1016,28.78,0.31471956894440367
2025-07-31 12:48:18,65.0,64.0,62.0,63.0,63.0,65.0,63.0,64.0,62.0,1015,20.67,0.21540533921136423
2025-07-31 12:48:19,64.0,63.0,62.0,63.0,63.0,64.0,63.0,64.0,62.0,1016,31.44,0.34729365662503064
2025-07-31 12:48:20,63.0,62.0,60.0,62.0,62.0,63.0,61.0,62.0,61.0,1018,40.69,0.46056820964976736
2025-07-31 12:48:21,79.0,74.0,74.0,79.0,75.0,78.0,78.0,77.0,77.0,1014,25.73,0.27736958119030125
2025-07-31 12:48:22,79.0,79.0,75.0,79.0,73.0,74.0,78.0,79.0,76.0,1016,24.56,0.2630418809698751
2025-07-31 12:48:23,64.0,63.0,62.0,62.0,62.0,63.0,62.0,63.0,62.0,1017,43.67,0.49706098457016906
2025-07-31 12:48:24,72.0,72.0,69.0,72.0,71.0,72.0,71.0,72.0,70.0,1018,31.33,0.34594660788635806
2025-07-31 12:48:25,64.0,64.0,62.0,63.0,63.0,64.0,63.0,64.0,63.0,1017,24.68,0.2645113886847906
2025-07-31 12:48:26,66.0,65.0,63.0,65.0,64.0,66.0,64.0,64.0,64.0,1016,24.75,0.26536860151849134
2025-07-31 12:48:28,63.0,62.0,61.0,62.0,62.0,63.0,61.0,62.0,61.0,1017,40.65,0.46007837374479554
2025-07-31 12:48:29,79.0,75.0,71.0,75.0,76.0,75.0,74.0,75.0,79.0,1018,23.53,0.2504286064168504
2025-07-31 12:48:30,63.0,62.0,60.0,62.0,61.0,62.0,60.0,62.0,61.0,1018,30.84,0.3399461180504531
2025-07-31 12:48:31,76.0,75.0,71.0,76.0,74.0,76.0,75.0,75.0,74.0,1016,29.88,0.3281900563311291
2025-07-31 12:48:32,65.0,64.0,62.0,64.0,63.0,64.0,63.0,64.0,62.0,1016,28.58,0.3122703894195445
2025-07-31 12:48:33,66.0,66.0,63.0,65.0,64.0,66.0,66.0,64.0,63.0,1016,41.75,0.473548861131521
2025-07-31 12:48:34,64.0,63.0,61.0,63.0,63.0,63.0,63.0,64.0,62.0,1019,24.68,0.2645113886847906
2025-07-31 12:48:35,77.0,69.0,67.0,76.0,75.0,71.0,70.0,72.0,72.0,1016,33.38,0.37105069801616464
2025-07-31 12:48:36,63.0,63.0,61.0,63.0,62.0,64.0,62.0,63.0,62.0,1017,33.92,0.37766348273328443
2025-07-31 12:48:37,64.0,63.0,61.0,63.0,62.0,64.0,61.0,63.0,61.0,1017,34.45,0.38415380847416125
2025-07-31 12:48:38,75.0,74.0,71.0,75.0,74.0,75.0,74.0,74.0,73.0,1017,24.51,0.2624295860886603
2025-07-31 12:48:39,67.0,65.0,63.0,66.0,64.0,66.0,64.0,66.0,64.0,1015,24.51,0.2624295860886603
2025-07-31 12:48:40,67.0,64.0,62.0,66.0,64.0,67.0,65.0,66.0,67.0,1017,29.32,0.3213323536615234
2025-07-31 12:48:41,80.0,80.0,75.0,78.0,79.0,66.0,79.0,80.0,79.0,1018,44.31,0.5048983590497184
2025-07-31 12:48:42,71.0,67.0,64.0,71.0,67.0,69.0,68.0,68.0,66.0,1014,30.67,0.3378643154543229
2025-07-31 12:48:43,79.0,78.0,74.0,79.0,76.0,79.0,77.0,78.0,77.0,1017,20.99,0.21932402645113883
2025-07-31 12:48:44,64.0,63.0,61.0,63.0,62.0,63.0,61.0,63.0,62.0,1018,42.01,0.4767327945138379
2025-07-31 12:48:45,77.0,77.0,73.0,77.0,76.0,77.0,76.0,76.0,75.0,1016,27.99,0.30504530982120986
2025-07-31 12:48:46,65.0,63.0,62.0,63.0,62.0,64.0,62.0,63.0,62.0,1017,28.21,0.30773940729855503
2025-07-31 12:48:47,65.0,64.0,62.0,64.0,64.0,65.0,63.0,64.0,63.0,1016,25.04,0.2689199118295371
2025-07-31 12:48:48,63.0,62.0,61.0,62.0,62.0,63.0,61.0,63.0,61.0,1018,47.11,0.5391868723977468
2025-07-31 12:48:49,78.0,75.0,72.0,76.0,75.0,78.0,76.0,76.0,76.0,1016,20.35,0.21148665197158956
2025-07-31 12:48:50,75.0,73.0,70.0,73.0,72.0,75.0,73.0,73.0,74.0,1016,29.75,0.32659808963997067
2025-07-31 12:48:51,65.0,64.0,62.0,64.0,64.0,65.0,63.0,64.0,63.0,1017,27.49,0.29892236100906194
2025-07-31 12:48:52,78.0,77.0,74.0,78.0,75.0,77.0,76.0,76.0,76.0,1016,41.32,0.46828312515307374
2025-07-31 12:48:53,66.0,65.0,63.0,65.0,64.0,66.0,64.0,65.0,64.0,1016,24.51,0.2624295860886603
2025-07-31 12:48:54,66.0,65.0,63.0,65.0,64.0,66.0,64.0,65.0,64.0,1016,32.38,0.3588048003918688
2025-07-31 12:48:55,63.0,63.0,61.0,63.0,62.0,63.0,62.0,63.0,62.0,1019,38.87,0.43828067597354886
2025-07-31 12:48:56,79.0,77.0,73.0,78.0,76.0,79.0,76.0,77.0,77.0,1016,20.8,0.21699730590252264
2025-07-31 12:48:57,74.0,73.0,70.0,73.0,73.0,74.0,72.0,73.0,72.0,1018,37.13,0.41697281410727416
2025-07-31 12:48:58,66.0,64.0,63.0,66.0,64.0,66.0,64.0,65.0,64.0,1017,24.43,0.26144991427871667
2025-07-31 12:48:59,64.0,64.0,62.0,64.0,63.0,64.0,63.0,64.0,63.0,1018,23.59,0.2511633602743081
2025-07-31 12:49:00,66.0,64.0,63.0,64.0,64.0,66.0,63.0,64.0,63.0,1017,25.51,0.2746754837129562
2025-07-31 12:49:01,80.0,77.0,74.0,80.0,78.0,80.0,76.0,77.0,77.0,1015,29.11,0.31876071516042126
2025-07-31 12:49:02,66.0,64.0,62.0,65.0,64.0,65.0,63.0,64.0,63.0,1017,40.6,0.45946607886358076
2025-07-31 12:49:03,72.0,71.0,68.0,71.0,71.0,72.0,70.0,71.0,71.0,1019,25.51,0.2746754837129562
2025-07-31 12:49:04,78.0,77.0,73.0,78.0,75.0,77.0,76.0,77.0,76.0,1017,24.3,0.25985794758755815
2025-07-31 12:49:05,67.0,65.0,63.0,67.0,65.0,66.0,65.0,65.0,64.0,1017,26.5,0.28679892236100907
2025-07-31 12:49:07,65.0,63.0,62.0,63.0,62.0,64.0,62.0,63.0,62.0,1019,40.65,0.46007837374479554
2025-07-31 12:49:08,64.0,64.0,61.0,64.0,63.0,64.0,63.0,63.0,62.0,1018,16.76,0.1675238795003674
2025-07-31 12:49:09,82.0,79.0,75.0,82.0,74.0,82.0,79.0,81.0,80.0,1016,40.18,0.45432280186137647
2025-07-31 12:49:10,66.0,64.0,63.0,65.0,64.0,66.0,63.0,64.0,63.0,1017,23.96,0.2556943423952976
2025-07-31 12:49:11,79.0,78.0,74.0,79.0,76.0,79.0,77.0,79.0,77.0,1019,28.99,0.3172912074455057
2025-07-31 12:49:12,62.0,60.0,59.0,60.0,59.0,61.0,59.0,61.0,59.0,1021,25.21,0.27100171442566745
2025-07-31 12:49:13,60.0,59.0,58.0,59.0,58.0,59.0,57.0,59.0,58.0,1021,43.2,0.49130541268675004
2025-07-31 12:49:14,59.0,58.0,57.0,58.0,56.0,58.0,56.0,58.0,56.0,1022,23.84,0.25422483468038204
2025-07-31 12:49:15,58.0,57.0,56.0,57.0,56.0,57.0,55.0,57.0,56.0,1022,25.19,0.2707567964731815
2025-07-31 12:49:16,58.0,56.0,55.0,56.0,55.0,57.0,55.0,56.0,56.0,1022,37.02,0.4156257653686016
