Timestamp,Package_Temp(°C),Core0_Temp(°C),Core1_Temp(°C),Core2_Temp(°C),Core3_Temp(°C),Core4_Temp(°C),Core5_Temp(°C),Core6_Temp(°C),Core7_Temp(°C),Fan_Speed(RPM),task_level,normalized_task
2025-07-31 10:45:15,58.0,57.0,56.0,57.0,55.0,57.0,56.0,58.0,56.0,1027,24.99,0.2683076169483223
2025-07-31 10:45:16,60.0,58.0,57.0,59.0,58.0,60.0,57.0,60.0,58.0,1024,8.37,0.0647807984325251
2025-07-31 10:45:17,59.0,58.0,57.0,59.0,57.0,59.0,56.0,58.0,56.0,1026,34.79,0.38831741366642175
2025-07-31 10:45:18,58.0,57.0,55.0,57.0,56.0,58.0,56.0,58.0,56.0,1027,22.34,0.23585598824393827
2025-07-31 10:45:19,59.0,58.0,57.0,58.0,56.0,59.0,57.0,58.0,57.0,1026,10.74,0.0938035758021063
2025-07-31 10:45:20,72.0,70.0,68.0,71.0,71.0,71.0,72.0,72.0,70.0,1024,30.58,0.3367621846681362
2025-07-31 10:45:21,57.0,55.0,54.0,56.0,54.0,56.0,55.0,55.0,54.0,1028,30.1,0.3308841538084742
2025-07-31 10:45:22,57.0,57.0,55.0,57.0,55.0,57.0,55.0,57.0,55.0,1027,8.38,0.06490325740876808
2025-07-31 10:45:23,57.0,57.0,54.0,57.0,54.0,57.0,58.0,60.0,58.0,1027,22.25,0.23475385745775168
2025-07-31 10:45:24,57.0,56.0,54.0,55.0,54.0,56.0,55.0,56.0,54.0,1028,37.78,0.4249326475630664
2025-07-31 10:45:25,58.0,57.0,55.0,56.0,55.0,57.0,55.0,57.0,55.0,1028,8.53,0.06674014205241244
2025-07-31 10:45:26,61.0,59.0,58.0,60.0,58.0,61.0,58.0,61.0,59.0,1024,26.22,0.28337007102620626
2025-07-31 10:45:27,79.0,73.0,68.0,63.0,64.0,63.0,61.0,79.0,62.0,1024,31.0,0.34190546167034047
2025-07-31 10:45:28,58.0,58.0,55.0,56.0,57.0,57.0,57.0,58.0,55.0,1027,16.17,0.16029879990203286
2025-07-31 10:45:29,58.0,57.0,55.0,57.0,55.0,57.0,55.0,57.0,56.0,1027,17.27,0.17376928728875826
2025-07-31 10:45:30,76.0,76.0,72.0,72.0,64.0,63.0,62.0,62.0,60.0,1023,35.31,0.39468528043105566
2025-07-31 10:45:31,76.0,76.0,71.0,61.0,62.0,74.0,75.0,62.0,74.0,1026,14.64,0.14156257653686016
2025-07-31 10:45:32,59.0,57.0,56.0,57.0,56.0,58.0,56.0,58.0,56.0,1027,19.28,0.198383541513593
2025-07-31 10:45:33,60.0,59.0,58.0,60.0,59.0,60.0,58.0,60.0,58.0,1024,29.69,0.32586333578251286
2025-07-31 10:45:34,74.0,74.0,62.0,64.0,73.0,63.0,64.0,73.0,62.0,1024,24.3,0.25985794758755815
2025-07-31 10:45:35,69.0,69.0,59.0,60.0,67.0,61.0,60.0,64.0,60.0,1026,9.07,0.07335292676953221
2025-07-31 10:45:36,62.0,60.0,59.0,60.0,59.0,61.0,60.0,60.0,59.0,1024,34.86,0.38917462650012247
2025-07-31 10:45:37,80.0,72.0,71.0,65.0,64.0,64.0,63.0,80.0,63.0,1024,20.07,0.20805780063678672
2025-07-31 10:45:38,75.0,60.0,57.0,75.0,69.0,74.0,58.0,63.0,70.0,1028,12.82,0.1192750428606417
2025-07-31 10:45:39,58.0,58.0,55.0,57.0,55.0,57.0,55.0,57.0,55.0,1028,29.62,0.32500612294881215
2025-07-31 10:45:40,59.0,58.0,57.0,59.0,57.0,58.0,57.0,58.0,57.0,1026,28.68,0.31349497918197405
2025-07-31 10:45:41,59.0,58.0,57.0,59.0,57.0,58.0,57.0,58.0,57.0,1025,3.88,0.009796718099436687
2025-07-31 10:45:42,58.0,57.0,55.0,56.0,55.0,57.0,55.0,57.0,56.0,1027,35.65,0.3988488856233162
2025-07-31 10:45:43,58.0,57.0,56.0,57.0,55.0,57.0,56.0,57.0,57.0,1027,27.15,0.2947587558168014
2025-07-31 10:45:44,60.0,59.0,58.0,59.0,58.0,60.0,58.0,60.0,59.0,1025,5.67,0.03171687484692628
2025-07-31 10:45:45,76.0,72.0,67.0,71.0,69.0,71.0,70.0,70.0,76.0,1025,28.76,0.31447465099191774
2025-07-31 10:45:46,57.0,56.0,54.0,56.0,54.0,56.0,55.0,56.0,54.0,1028,29.8,0.3272103845211854
2025-07-31 10:45:47,78.0,64.0,62.0,63.0,63.0,64.0,64.0,65.0,78.0,1024,9.67,0.08070046534410973
2025-07-31 10:45:48,76.0,73.0,72.0,73.0,69.0,70.0,76.0,69.0,70.0,1023,19.86,0.20548616213568457
2025-07-31 10:45:49,57.0,56.0,54.0,56.0,55.0,56.0,55.0,56.0,54.0,1028,37.85,0.42578986039676714
2025-07-31 10:45:50,58.0,57.0,55.0,57.0,55.0,57.0,56.0,57.0,55.0,1027,7.86,0.05853539064413422
2025-07-31 10:45:52,59.0,58.0,57.0,59.0,57.0,59.0,57.0,58.0,57.0,1025,25.72,0.2772471222140583
2025-07-31 10:45:53,73.0,73.0,68.0,72.0,72.0,72.0,72.0,72.0,70.0,1024,29.38,0.3220671075189811
2025-07-31 10:45:54,74.0,73.0,69.0,74.0,70.0,72.0,72.0,73.0,71.0,1027,19.39,0.19973059025226553
2025-07-31 10:45:55,60.0,58.0,57.0,59.0,58.0,59.0,57.0,59.0,57.0,1024,16.06,0.15895175116336027
2025-07-31 10:45:56,78.0,78.0,63.0,71.0,71.0,65.0,67.0,66.0,71.0,1022,34.09,0.3797452853294147
2025-07-31 10:45:57,58.0,55.0,54.0,56.0,54.0,55.0,55.0,56.0,55.0,1027,11.02,0.09723242713690913
2025-07-31 10:45:58,58.0,57.0,56.0,58.0,56.0,57.0,56.0,58.0,56.0,1027,20.25,0.21026206220915997
2025-07-31 10:45:59,60.0,59.0,57.0,59.0,58.0,59.0,58.0,59.0,57.0,1025,29.56,0.32427136909135434
2025-07-31 10:46:00,58.0,58.0,56.0,58.0,57.0,58.0,56.0,58.0,56.0,1027,20.94,0.21871173156992407
2025-07-31 10:46:01,58.0,57.0,55.0,57.0,55.0,57.0,56.0,57.0,55.0,1027,12.34,0.11339701200097968
2025-07-31 10:46:02,59.0,58.0,57.0,58.0,57.0,58.0,57.0,59.0,57.0,1025,32.6,0.36149889786921385
2025-07-31 10:46:03,72.0,69.0,68.0,71.0,70.0,71.0,69.0,72.0,72.0,1022,21.33,0.22348763164339946
2025-07-31 10:46:04,57.0,55.0,54.0,55.0,54.0,55.0,54.0,57.0,54.0,1028,14.69,0.14217487141807494
2025-07-31 10:46:05,57.0,57.0,55.0,57.0,55.0,57.0,55.0,57.0,55.0,1027,29.7,0.3259857947587558
2025-07-31 10:46:06,58.0,56.0,55.0,57.0,55.0,57.0,55.0,56.0,55.0,1027,28.43,0.3104335047759001
2025-07-31 10:46:07,57.0,56.0,55.0,57.0,54.0,56.0,55.0,56.0,55.0,1027,5.71,0.03220671075189811
2025-07-31 10:46:08,58.0,56.0,55.0,56.0,55.0,57.0,55.0,57.0,55.0,1027,35.75,0.40007347538574584
2025-07-31 10:46:09,59.0,59.0,57.0,59.0,57.0,59.0,57.0,59.0,57.0,1025,26.44,0.2860641685035513
2025-07-31 10:46:10,76.0,73.0,66.0,74.0,72.0,75.0,74.0,76.0,71.0,1024,6.76,0.045064903257408764
2025-07-31 10:46:11,57.0,55.0,55.0,56.0,55.0,55.0,54.0,56.0,55.0,1028,30.31,0.3334557923095763
2025-07-31 10:46:12,60.0,59.0,58.0,59.0,58.0,60.0,57.0,60.0,57.0,1025,30.02,0.32990448199853045
2025-07-31 10:46:13,62.0,61.0,60.0,62.0,60.0,62.0,61.0,61.0,59.0,1023,12.15,0.11107029145236347
2025-07-31 10:46:14,72.0,66.0,68.0,68.0,69.0,71.0,69.0,72.0,70.0,1028,17.58,0.17756551555228997
2025-07-31 10:46:15,58.0,56.0,55.0,56.0,55.0,57.0,54.0,56.0,55.0,1027,37.08,0.41636051922605927
2025-07-31 10:46:16,59.0,58.0,57.0,58.0,56.0,58.0,56.0,58.0,56.0,1025,13.18,0.1236835660053882
2025-07-31 10:46:17,63.0,61.0,59.0,63.0,60.0,62.0,62.0,60.0,63.0,1024,21.99,0.2315699240754347
2025-07-31 10:46:18,60.0,59.0,57.0,60.0,60.0,60.0,59.0,62.0,58.0,1026,30.19,0.3319862845946608
2025-07-31 10:46:19,58.0,57.0,56.0,58.0,57.0,58.0,56.0,58.0,56.0,1026,22.32,0.2356110702914524
2025-07-31 10:46:20,62.0,59.0,59.0,60.0,59.0,62.0,59.0,61.0,59.0,1023,15.66,0.15405339211364194
2025-07-31 10:46:21,72.0,68.0,68.0,71.0,58.0,67.0,69.0,72.0,70.0,1029,30.53,0.33614988978692145
2025-07-31 10:46:22,57.0,56.0,54.0,55.0,54.0,56.0,54.0,56.0,55.0,1028,28.18,0.30737203036982613
2025-07-31 10:46:23,58.0,57.0,56.0,57.0,56.0,57.0,55.0,57.0,55.0,1026,10.51,0.09098701934851824
2025-07-31 10:46:24,57.0,57.0,55.0,56.0,55.0,57.0,54.0,56.0,55.0,1027,29.25,0.3204751408278227
2025-07-31 10:46:25,57.0,56.0,55.0,56.0,54.0,57.0,54.0,56.0,55.0,1027,27.57,0.2999020328190057
2025-07-31 10:46:26,58.0,57.0,55.0,57.0,56.0,57.0,56.0,57.0,56.0,1026,18.98,0.1947097722263042
2025-07-31 10:46:27,60.0,59.0,58.0,60.0,58.0,59.0,57.0,59.0,58.0,1025,24.25,0.2592456527063434
2025-07-31 10:46:28,75.0,69.0,65.0,70.0,75.0,70.0,68.0,70.0,69.0,1025,30.03,0.3300269409747735
2025-07-31 10:46:30,57.0,56.0,55.0,56.0,54.0,56.0,54.0,56.0,54.0,1027,21.34,0.2236100906196424
2025-07-31 10:46:31,74.0,61.0,61.0,62.0,74.0,64.0,63.0,64.0,64.0,1024,21.38,0.22409992652461422
2025-07-31 10:46:32,72.0,72.0,68.0,72.0,71.0,72.0,69.0,69.0,72.0,1024,26.74,0.28973793779084006
2025-07-31 10:46:33,57.0,55.0,54.0,55.0,54.0,55.0,54.0,56.0,54.0,1027,20.7,0.21577271614009305
2025-07-31 10:46:34,58.0,57.0,55.0,56.0,55.0,57.0,55.0,57.0,55.0,1027,21.21,0.222018123928484
2025-07-31 10:46:35,59.0,58.0,57.0,59.0,57.0,59.0,57.0,59.0,57.0,1025,31.73,0.3508449669360764
2025-07-31 10:46:36,73.0,73.0,69.0,72.0,71.0,72.0,73.0,72.0,70.0,1025,31.76,0.3512123438648053
2025-07-31 10:46:37,75.0,61.0,62.0,63.0,60.0,64.0,75.0,74.0,60.0,1028,12.81,0.11915258388439874
2025-07-31 10:46:38,59.0,57.0,56.0,57.0,57.0,58.0,56.0,58.0,56.0,1026,26.7,0.2892481018858682
2025-07-31 10:46:39,56.0,55.0,53.0,54.0,54.0,55.0,53.0,55.0,54.0,1029,29.5,0.32353661523389665
2025-07-31 10:46:40,55.0,54.0,53.0,54.0,53.0,54.0,53.0,55.0,53.0,1030,19.47,0.20071026206220918
2025-07-31 10:46:41,54.0,53.0,53.0,53.0,53.0,53.0,51.0,54.0,52.0,1029,25.19,0.2707567964731815
2025-07-31 10:46:42,54.0,53.0,52.0,53.0,52.0,53.0,51.0,53.0,52.0,1029,30.87,0.34031349497918195
2025-07-31 10:46:43,53.0,53.0,52.0,52.0,51.0,52.0,50.0,52.0,51.0,1029,27.39,0.29769777124663244
2025-07-31 10:46:44,53.0,52.0,52.0,51.0,51.0,52.0,50.0,52.0,51.0,1028,10.89,0.09564046044575068
2025-07-31 10:46:45,53.0,52.0,51.0,51.0,51.0,51.0,49.0,52.0,50.0,1028,26.88,0.2914523634582415
